step,condition,population,skill_reachability,resource_reachability,n_agents,maker_count,stage_consumer,stage_customizer,stage_maker,stage_advanced_maker,skill_mean,skill_median,skill_max,skill_var,method_count_total,method_holders,method_adoption_rate,method_peer_held,knowledge_diffusion_lag_mean,hop_count_mean,latent_distributed_resources,completed_projects_total,time_total,time_practice,time_share_practice,time_observe,time_share_observe,time_idle,time_share_idle,time_make,time_share_make,skill_gain_per_time,method_self_discovery_per_time,method_peer_acquisition_per_time,peer_acquired_count,self_discovered_count,reject_missing_asset,reject_time_budget_exceeded,count_practice,count_observe,count_idle,count_make,time_ask,time_share_ask,time_share,time_share_share,count_ask,count_share,reject_insufficient_material
17,C,participants_only,,,30,18,0,12,18,0,0.26037970478618433,0.2058156270399032,0.6606628489388586,0.01697683012067774,75,27,0.9,0,0.0,0.0,26.3,500,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,C,nonparticipants_only,,,10,0,10,0,0,0,0.18884027747681165,0.1625593929679314,0.5043004643667509,0.00879486164812017,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,C,step_totals,,,,,,,,,,,,,,,,,,,,,88.30000000000008,19.5,0.22083805209513002,,,0.0,0.0,58.0,0.6568516421291047,0.014193202378324107,0.034482758620689655,0.0,0,2,23,15,39,,36,58,5.400000000000002,0.06115515288788219,5.400000000000002,0.06115515288788219,27,27,35
18,C,all_agents,,,40,19,10,11,19,0,0.2469412892699872,0.1901149929725046,0.6742363349813043,0.01674153563486372,78,28,0.7,0,0.0,0.0,32.425,535,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,C,participants_only,,,30,19,0,11,19,0,0.26610303242697003,0.2062090230220343,0.6742363349813043,0.018010350241681825,78,28,0.9333333333333333,0,0.0,0.0,26.566666666666666,535,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,C,nonparticipants_only,,,10,0,10,0,0,0,0.18945605979903873,0.16174659600309174,0.5017789620449171,0.008529023004639268,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,C,step_totals,,,,,,,,,,,,,,,,,,,,,79.70000000000009,18.5,0.23212045169385168,,,0.0,0.0,50.0,0.6273525721455451,0.015498129884763548,0.06,0.0,0,3,49,11,37,,32,50,5.8000000000000025,0.07277289836888326,5.400000000000002,0.0677540777917189,29,27,29
19,C,all_agents,,,40,21,10,9,21,0,0.2517001362900245,0.19363465206202185,0.6872668815820522,0.01765131862407148,84,28,0.7,0,0.0,0.0,32.225,571,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,C,participants_only,,,30,21,0,9,21,0,0.27224467690648707,0.20664675253837858,0.6872668815820522,0.019089277009073816,84,28,0.9333333333333333,0,0.0,0.0,26.3,571,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,C,nonparticipants_only,,,10,0,10,0,0,0,0.19006651444063705,0.16132857574393272,0.4992700672346925,0.00827250567936675,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,C,step_totals,,,,,,,,,,,,,,,,,,,,,88.50000000000007,19.5,0.2203389830508473,,,0.0,0.0,58.0,0.6553672316384176,0.014717229388637936,0.10344827586206896,0.0,0,6,21,14,39,,36,58,5.400000000000002,0.06101694915254235,5.600000000000002,0.06327683615819206,27,28,35
20,C,all_agents,,,40,24,10,6,24,0,0.256386307335084,0.1958601171045323,0.6997762063187701,0.018736912067190196,91,28,0.7,0,0.0,0.0,32.425,613,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,C,participants_only,,,30,24,0,6,24,0,0.2782909620128885,0.2078313208836447,0.6997762063187701,0.02038906306607659,91,28,0.9333333333333333,0,0.0,0.0,26.566666666666666,613,,,,,,,,,,,,,,,,,,,,,,,,,,,
