step,condition,population,skill_reachability,resource_reachability,n_agents,maker_count,stage_consumer,stage_customizer,stage_maker,stage_advanced_maker,skill_mean,skill_median,skill_max,skill_var,method_count_total,method_holders,method_adoption_rate,method_peer_held,knowledge_diffusion_lag_mean,hop_count_mean,latent_distributed_resources,completed_projects_total,time_total,time_observe,time_share_observe,time_make,time_share_make,time_practice,time_share_practice,time_idle,time_share_idle,skill_gain_per_time,method_self_discovery_per_time,method_peer_acquisition_per_time,peer_acquired_count,self_discovered_count,reject_time_budget_exceeded,reject_missing_asset,count_observe,count_make,count_practice,count_idle,time_ask,time_share_ask,time_share,time_share_share,count_ask,count_share,reject_insufficient_material
19,C,all_agents,,,40,27,10,3,27,0,0.25935543342240625,0.20612135968422518,0.7429488421818752,0.021846642380260642,90,27,0.675,0,0.0,0.0,31.5,580,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,C,participants_only,,,30,27,0,3,27,0,0.28858030050921507,0.23020184500855523,0.7429488421818752,0.024274360646868207,90,27,0.9,0,0.0,0.0,25.333333333333332,580,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,C,nonparticipants_only,,,10,0,10,0,0,0,0.1716808321619798,0.15872687885565767,0.39794746657047186,0.004314373305538253,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,C,step_totals,,,,,,,,,,,,,,,,,,,,,89.6000000000001,,,58.0,0.6473214285714279,20.0,0.22321428571428548,0.0,0.0,0.0144030820940185,0.08620689655172414,0.0,0,5,10,27,,58,40,38,6.400000000000003,0.07142857142857138,5.200000000000002,0.058035714285714246,32,26,37
20,C,all_agents,,,40,28,10,2,28,0,0.2637114860899388,0.20612051775852058,0.7532308884946002,0.02300122072242557,97,28,0.7,0,0.0,0.0,31.7,622,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,C,participants_only,,,30,28,0,2,28,0,0.29415404116871835,0.2305157968262309,0.7532308884946002,0.02558075828896423,97,28,0.9333333333333333,0,0.0,0.0,25.6,622,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,C,nonparticipants_only,,,10,0,10,0,0,0,0.1723838208536,0.15958574755894067,0.3959577292376195,0.004141618106115238,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,C,step_totals,,,,,,,,,,,,,,,,,,,,,78.00000000000009,,,49.0,0.6282051282051275,18.0,0.2307692307692305,0.0,0.0,0.015593915024288755,0.14285714285714285,0.0,0,7,13,50,,49,36,34,5.600000000000002,0.07179487179487175,5.400000000000002,0.06923076923076918,28,27,33
20,C,reachability,0.225,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,C,all_agents,,,40,29,10,1,29,0,0.2681400741257659,0.21072308146972163,0.7540530096498352,0.0241299977496679,104,28,0.7,0,0.0,0.0,31.475,661,,,,,,,,,,,,,,,,,,,,,,,,,,,
